C_senatorial,Distrito,Comuna,C_electoral,Local,Mesa,Sexo,R_etario,Nacionalidad,Votantes
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,HOMBRES,40-49,HAITI,1
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,HOMBRES,50-59,CHILE,26
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,HOMBRES,60-69,CHILE,36
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,HOMBRES,70-79,CHILE,13
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,HOMBRES,80+,CHILE,10
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,20-29,CHILE,24
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,30-39,CHILE,39
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,30-39,PERU,1
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,40-49,CHILE,29
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,50-59,CHILE,36
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,60-69,CHILE,27
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,70-79,CHILE,18
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,106,MUJERES,80+,CHILE,8
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,18-19,CHILE,7
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,20-29,CHILE,26
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,30-39,CHILE,30
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,40-49,CHILE,28
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,50-59,CHILE,28
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,60-69,CHILE,27
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,70-79,CHILE,19
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,HOMBRES,80+,CHILE,5
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,18-19,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,20-29,CHILE,29
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,30-39,CHILE,38
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,40-49,CHILE,25
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,50-59,CHILE,37
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,60-69,CHILE,30
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,70-79,CHILE,19
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,107,MUJERES,80+,CHILE,7
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,18-19,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,20-29,CHILE,27
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,30-39,CHILE,31
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,40-49,CHILE,27
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,50-59,CHILE,41
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,60-69,CHILE,28
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,70-79,CHILE,17
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,HOMBRES,80+,CHILE,5
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,18-19,CHILE,10
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,20-29,CHILE,34
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,30-39,CHILE,26
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,40-49,CHILE,36
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,50-59,CHILE,33
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,60-69,CHILE,24
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,70-79,CHILE,17
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,108,MUJERES,80+,CHILE,5
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,18-19,CHILE,8
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,20-29,CHILE,31
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,30-39,CHILE,29
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,40-49,CHILE,18
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,50-59,CHILE,28
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,60-69,CHILE,23
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,70-79,CHILE,10
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,18-19,CHILE,10
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,20-29,CHILE,38
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,30-39,CHILE,41
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,40-49,CHILE,38
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,40-49,HAITI,1
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,50-59,CHILE,29
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,60-69,CHILE,33
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,70-79,CHILE,16
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,109,MUJERES,80+,CHILE,8
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,18-19,CHILE,4
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,20-29,CHILE,12
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,30-39,CHILE,18
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,40-49,CHILE,12
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,50-59,CHILE,25
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,60-69,CHILE,20
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,HOMBRES,70-79,CHILE,8
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,18-19,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,20-29,CHILE,21
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,30-39,CHILE,20
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,40-49,CHILE,19
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,50-59,CHILE,24
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,60-69,CHILE,27
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,70-79,CHILE,12
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,110,MUJERES,80+,CHILE,9
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,18-19,CHILE,3
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,20-29,CHILE,23
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,30-39,CHILE,20
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,40-49,CHILE,15
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,50-59,CHILE,17
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,60-69,CHILE,16
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,70-79,CHILE,10
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,18-19,CHILE,2
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,20-29,CHILE,17
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,30-39,CHILE,24
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,40-49,CHILE,16
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,50-59,CHILE,27
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,60-69,CHILE,21
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,70-79,CHILE,12
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,111,MUJERES,80+,CHILE,8
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,18-19,CHILE,5
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,20-29,CHILE,20
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,30-39,CHILE,26
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,40-49,CHILE,28
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,50-59,CHILE,36
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,60-69,CHILE,35
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,70-79,CHILE,7
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,HOMBRES,80+,CHILE,5
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,18-19,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,20-29,CHILE,30
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,30-39,CHILE,49
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,40-49,CHILE,32
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,50-59,CHILE,37
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,60-69,CHILE,26
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,70-79,CHILE,11
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,98,MUJERES,80+,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,18-19,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,20-29,CHILE,25
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,30-39,CHILE,36
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,40-49,CHILE,31
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,50-59,CHILE,32
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,60-69,CHILE,20
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,70-79,CHILE,12
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,18-19,CHILE,8
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,20-29,CHILE,31
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,30-39,CHILE,40
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,40-49,CHILE,35
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,50-59,CHILE,35
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,60-69,CHILE,25
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,70-79,CHILE,10
11,22,ANGOL,ANGOL,ESCUELA VILLA HUEQUEN,99,MUJERES,80+,CHILE,9
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,18-19,CHILE,6
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,20-29,CHILE,22
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,30-39,CHILE,33
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,40-49,CHILE,17
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,50-59,CHILE,23
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,60-69,CHILE,25
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,70-79,CHILE,15
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,18-19,CHILE,2
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,20-29,CHILE,35
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,30-39,CHILE,23
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,40-49,CHILE,43
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,40-49,VENEZUELA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,50-59,CHILE,24
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,60-69,CHILE,15
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,70-79,CHILE,16
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,65,MUJERES,80+,CHILE,9
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,18-19,CHILE,8
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,20-29,CHILE,18
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,30-39,CHILE,27
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,30-39,COLOMBIA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,40-49,CHILE,26
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,40-49,VENEZUELA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,50-59,CHILE,28
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,60-69,CHILE,22
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,70-79,CHILE,14
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,HOMBRES,80+,CHILE,10
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,18-19,CHILE,3
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,20-29,CHILE,31
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,30-39,CHILE,27
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,30-39,PERU,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,40-49,CHILE,35
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,40-49,VENEZUELA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,50-59,CHILE,23
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,60-69,CHILE,21
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,70-79,CHILE,8
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,66,MUJERES,80+,CHILE,7
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,18-19,CHILE,4
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,20-29,CHILE,31
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,30-39,CHILE,29
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,40-49,CHILE,17
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,40-49,ITALIA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,50-59,CHILE,27
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,60-69,CHILE,30
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,70-79,CHILE,14
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,18-19,CHILE,3
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,20-29,CHILE,25
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,30-39,CHILE,17
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,40-49,CHILE,49
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,50-59,CHILE,23
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,60-69,CHILE,21
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,70-79,CHILE,10
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,67,MUJERES,80+,CHILE,13
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,18-19,CHILE,3
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,20-29,CHILE,29
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,30-39,CHILE,31
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,40-49,CHILE,19
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,50-59,CHILE,30
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,60-69,CHILE,21
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,70-79,CHILE,18
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,18-19,CHILE,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,20-29,CHILE,29
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,30-39,CHILE,28
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,30-39,HAITI,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,40-49,CHILE,31
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,50-59,CHILE,27
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,60-69,CHILE,15
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,70-79,CHILE,10
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,68,MUJERES,80+,CHILE,2
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,18-19,CHILE,6
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,18-19,VENEZUELA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,20-29,CHILE,27
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,30-39,CHILE,31
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,40-49,CHILE,21
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,50-59,CHILE,19
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,60-69,CHILE,28
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,70-79,CHILE,17
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,HOMBRES,80+,CHILE,7
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,18-19,CHILE,3
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,20-29,CHILE,25
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,30-39,CHILE,35
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,30-39,VENEZUELA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,40-49,CHILE,32
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,50-59,CHILE,23
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,60-69,CHILE,24
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,70-79,CHILE,11
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,69,MUJERES,80+,CHILE,5
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,18-19,CHILE,7
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,20-29,CHILE,21
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,30-39,CHILE,33
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,30-39,COLOMBIA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,30-39,VENEZUELA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,40-49,CHILE,21
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,40-49,PERU,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,50-59,CHILE,17
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,50-59,COLOMBIA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,60-69,CHILE,23
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,70-79,CHILE,9
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,MUJERES,18-19,CHILE,2
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,MUJERES,20-29,CHILE,28
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,MUJERES,20-29,REPUBLICA POPULAR CHINA,1
11,22,ANGOL,ANGOL,LICEO BICENTENARIO ENRIQUE BALLACEY COTTEREAU,70,MUJERES,30-39,CHILE,22
